1314, 29, ORL, IND, 1, 
1415, 168, ORL, HOU, 1, 
1415, 168, CHO, LAC, 1, 
1415, 168, MIL, NOP, 1, 
1415, 168, SAS, NYK, 1, 
1415, 169, IND, CHI, 1, 
1415, 169, BRK, CLE, 1, 
1415, 169, ORL, DAL, 1, 
1415, 169, ATL, GSW, 1, 
1415, 169, POR, MIA, 1, 
1415, 169, SAS, MIL, -1, 
1415, 169, BOS, OKC, 1, 
1415, 169, DET, PHI, 1, 
1415, 169, LAC, SAC, -1, 
1415, 169, MIN, TOR, 1, 
1415, 169, WAS, UTA, -1, 
1415, 170, DEN, HOU, 1, 
1415, 170, UTA, LAL, -1, 
1415, 170, MIN, NYK, -1, 
1415, 170, NOP, PHO, 1, 
1415, 171, MIL, BRK, 1, 
1415, 171, TOR, CHI, 1, 
1415, 171, IND, CLE, 1, 
1415, 171, MEM, DAL, -1, 
1415, 171, NOP, GSW, 1, 
1415, 171, WAS, LAC, 1, 
1415, 171, DEN, MIA, 1, 
1415, 171, ATL, OKC, 1, 
1415, 171, POR, ORL, 1, 
1415, 171, NYK, PHI, 1, 
1415, 171, CHO, SAC, 1, 
1415, 171, BOS, SAS, 1, 
1415, 172, CHI, DET, 1, 
1415, 172, UTA, GSW, 1, 
1415, 172, PHO, HOU, -1, 
1415, 172, BRK, IND, -1, 
1415, 172, POR, MEM, 1, 
1415, 173, SAS, ATL, -1, 
1415, 173, DET, BOS, -1, 
1415, 173, NOP, LAC, 1, 
1415, 173, PHI, LAL, 1, 
1415, 173, CLE, MIL, -1, 
1415, 173, CHO, MIN, -1, 
1415, 173, MIA, OKC, 1, 
1415, 173, DEN, ORL, -1, 
1415, 173, DAL, PHO, 1, 
1415, 173, WAS, SAC, 1, 
1415, 173, NYK, TOR, 1, 
1415, 174, BOS, BRK, -1, 
1415, 174, CHO, CHI, 1, 
1415, 174, WAS, GSW, 1, 
1415, 174, HOU, IND, -1, 
1415, 174, MEM, NYK, -1, 
1415, 174, MIN, UTA, -1, 
1415, 175, SAS, DAL, 1, 
1415, 175, TOR, DET, 1, 
1415, 175, MIA, MIL, 1, 
1415, 175, LAL, OKC, 1, 
1415, 175, GSW, POR, -1, 
1415, 175, PHI, SAC, 1, 
1415, 176, MIA, BOS, -1, 
1415, 176, BRK, CHO, -1, 
1415, 176, PHI, DEN, -1, 
1415, 176, CLE, MEM, -1, 
1415, 176, LAL, MIN, -1, 
1415, 176, HOU, NOP, -1, 
1415, 176, LAC, NYK, -1, 
1415, 176, ATL, ORL, -1, 
1415, 176, SAC, PHO, -1, 
1415, 176, OKC, SAS, 1, 
1415, 176, CHI, TOR, -1, 
1415, 176, POR, UTA, -1, 
1415, 176, IND, WAS, -1, 
1415, 177, IND, MIL, 1, 
1415, 178, MIA, ATL, 1, 
1415, 178, CLE, BRK, 1, 
1415, 178, UTA, DEN, 1, 
1415, 178, MIN, HOU, 1, 
1415, 178, GSW, MEM, -1, 
1415, 178, SAC, NOP, 1, 
1415, 178, BOS, NYK, -1, 
1415, 178, DET, ORL, -1, 
1415, 178, LAC, PHI, -1, 
1415, 178, POR, PHO, -1, 
1415, 178, DAL, SAS, 1, 
1415, 178, LAL, TOR, 1, 
1415, 178, CHO, WAS, 1, 
1415, 179, NYK, CHI, 1, 
1415, 179, ATL, CHO, 1, 
1415, 179, GSW, MIL, -1, 
1415, 179, DEN, POR, 1, 
1415, 179, OKC, UTA, 1, 
1415, 180, LAC, BOS, -1, 
1415, 180, LAL, BRK, 1, 
1415, 180, PHI, CLE, 1, 
1415, 180, DAL, IND, 1, 
1415, 180, DET, MIA, 1, 
1415, 180, MIN, NOP, 1, 
1415, 180, OKC, PHO, -1, 
1415, 180, MEM, SAS, 1, 
1415, 180, HOU, WAS, -1, 
1415, 181, MIL, ATL, 1, 
1415, 181, BOS, CHO, -1, 
1415, 181, SAC, MEM, 1, 
1415, 181, UTA, MIN, -1, 
1415, 181, LAL, PHI, -1, 
1415, 181, PHO, POR, 1, 
1415, 181, HOU, TOR, 1, 
1415, 182, IND, BRK, 1, 
1415, 182, ATL, DET, 1, 
1415, 182, GSW, LAC, -1, 
1415, 182, SAS, MIA, -1, 
1415, 183, IND, BOS, 1, 
1415, 183, DET, CHO, 1, 
1415, 183, SAC, HOU, 1, 
1415, 183, NOP, LAL, -1, 
1415, 183, CHI, MIL, 1, 
1415, 183, TOR, MIN, -1, 
1415, 183, BRK, NYK, -1, 
1415, 183, DAL, OKC, -1, 
1415, 183, SAS, ORL, -1, 
1415, 183, LAC, POR, -1, 
1415, 183, DEN, UTA, 1, 
1415, 183, PHI, WAS, 1, 
1415, 184, MIA, CLE, 1, 
1415, 184, HOU, DAL, -1, 
1415, 184, PHO, GSW, 1, 
1415, 185, MIL, BOS, -1, 
1415, 185, TOR, BRK, 1, 
1415, 185, DET, CHI, 1, 
1415, 185, CHO, IND, 1, 
1415, 185, POR, LAL, -1, 
1415, 185, OKC, MEM, 1, 
1415, 185, ORL, MIN, -1, 
1415, 185, NOP, SAC, -1, 
1415, 185, DEN, SAS, 1, 
1415, 185, NYK, WAS, 1, 
1415, 186, BRK, ATL, 1, 
1415, 186, PHI, CHO, 1, 
1415, 186, GSW, DAL, -1, 
1415, 186, LAC, DEN, -1, 
1415, 186, MIA, DET, 1, 
1415, 186, WAS, MEM, -1, 
1415, 186, ORL, MIL, -1, 
1415, 186, UTA, PHO, 1, 
1415, 186, NOP, POR, 1, 
1415, 186, BOS, TOR, -1, 
1415, 187, CHI, CLE, 1, 
1415, 187, MIA, IND, 1, 
1415, 187, LAC, LAL, -1, 
1415, 187, PHI, NYK, 1, 
1415, 187, HOU, OKC, -1, 
1415, 187, UTA, SAC, -1, 
1415, 187, GSW, SAS, 1, 
1415, 188, POR, BRK, 1, 
1415, 189, PHO, ATL, 1, 
1415, 189, LAL, LAC, 1, 
1415, 189, CHO, MIA, 1, 
1415, 189, GSW, NOP, 1, 
1415, 189, SAS, OKC, -1, 
1415, 189, MIN, SAC, 1, 
1415, 190, ATL, BRK, -1, 
1415, 190, TOR, CHO, -1, 
1415, 190, PHO, DAL, 1, 
1415, 190, LAL, DEN, 1, 
1415, 190, BOS, DET, -1, 
1415, 190, NOP, MEM, 1, 
1415, 190, CLE, MIL, -1, 
1415, 190, IND, NYK, -1, 
1415, 190, CHI, ORL, 1, 
1415, 190, WAS, PHI, -1, 
1415, 190, MIN, POR, 1, 
1415, 190, HOU, SAS, 1, 
1415, 190, SAC, UTA, 1, 
1415, 191, POR, GSW, 1, 
1415, 191, CHI, MIA, -1, 
1415, 192, CHO, ATL, 1, 
1415, 192, WAS, BRK, 1, 
1415, 192, BOS, CLE, -1, 
1415, 192, DAL, DEN, -1, 
1415, 192, IND, DET, -1, 
1415, 192, SAS, HOU, -1, 
1415, 192, MIN, LAL, 1, 
1415, 192, PHO, NOP, 1, 
1415, 192, MIL, NYK, -1, 
1415, 192, SAC, OKC, 1, 
1415, 192, TOR, ORL, -1, 
1415, 192, MEM, UTA, -1, 
1415, 193, PHI, CHI, 1, 
1415, 193, MIN, GSW, 1, 
1415, 193, MEM, LAC, 1, 
1415, 193, TOR, MIA, -1, 
1415, 193, NYK, ORL, -1, 
1415, 193, UTA, POR, -1, 
1415, 194, CLE, BOS, 1, 
1415, 194, SAC, DEN, 1, 
1415, 194, CHO, DET, 1, 
1415, 194, NOP, HOU, 1, 
1415, 194, OKC, IND, 1, 
1415, 194, DAL, LAL, -1, 
1415, 194, BRK, MIL, 1, 
1415, 194, PHO, SAS, 1, 
1415, 194, ATL, WAS, 1, 
1415, 195, NYK, ATL, -1, 
1415, 195, CHI, BRK, -1, 
1415, 195, HOU, CHO, -1, 
1415, 195, DET, CLE, 1, 
1415, 195, MEM, GSW, 1, 
1415, 195, DEN, LAC, 1, 
1415, 195, ORL, MIA, 1, 
1415, 195, NOP, MIN, -1, 
1415, 195, POR, OKC, 1, 
1415, 195, MIL, PHI, -1, 
1415, 195, LAL, SAC, 1, 
1415, 195, DAL, UTA, 1, 
1415, 196, TOR, BOS, 1, 
1415, 196, WAS, IND, 1, 
1415, 196, LAC, PHO, -1, 
1415, 197, ORL, BRK, 1, 
1415, 197, ATL, CHI, 1, 
1415, 197, WAS, CLE, 1, 
1415, 197, POR, DAL, 1, 
1415, 197, DEN, GSW, 1, 
1415, 197, UTA, HOU, 1, 
1415, 197, SAC, LAL, -1, 
1415, 197, IND, MEM, 1, 
1415, 197, BOS, MIL, -1, 
1415, 197, OKC, MIN, -1, 
1415, 197, SAS, NOP, 1, 
1415, 197, DET, NYK, -1, 
1415, 197, MIA, PHI, -1, 
1415, 197, CHO, TOR, 1, 
1516, 27, DET, ATL, -1, 
1516, 27, CLE, CHI, 1, 
1516, 27, NOP, GSW, 1, 
1516, 28, PHI, BOS, 1, 
1516, 28, CHI, BRK, -1, 
1516, 28, UTA, DET, 1, 
1516, 28, DEN, HOU, -1, 
1516, 28, MIN, LAL, -1, 
1516, 28, CLE, MEM, -1, 
1516, 28, CHO, MIA, 1, 
1516, 28, NYK, MIL, -1, 
1516, 28, SAS, OKC, 1, 
1516, 28, WAS, ORL, -1, 
1516, 28, DAL, PHO, -1, 
1516, 28, NOP, POR, 1, 
1516, 28, LAC, SAC, -1, 
1516, 28, IND, TOR, 1, 
1516, 29, MEM, IND, -1, 
1516, 29, DAL, LAC, 1, 
1516, 29, ATL, NYK, -1, 
1516, 30, CHO, ATL, 1, 
1516, 30, TOR, BOS, -1, 
1516, 30, MIA, CLE, 1, 
1516, 30, MIN, DEN, -1, 
1516, 30, CHI, DET, 1, 
1516, 30, GSW, HOU, -1, 
1516, 30, WAS, MIL, -1, 
1516, 30, OKC, ORL, -1, 
1516, 30, UTA, PHI, -1, 
1516, 30, POR, PHO, 1, 
1516, 30, LAL, SAC, 1, 
1516, 30, BRK, SAS, 1, 
1516, 31, UTA, IND, -1, 
1516, 31, SAC, LAC, 1, 
1516, 31, BRK, MEM, 1, 
1516, 31, GSW, NOP, -1, 
1516, 31, PHO, POR, -1, 
1516, 31, NYK, WAS, -1, 
1516, 32, SAS, BOS, -1, 
1516, 32, ORL, CHI, 1, 
1516, 32, ATL, CHO, -1, 
1516, 32, DAL, LAL, -1, 
1516, 32, HOU, MIA, 1, 
1516, 32, DEN, OKC, 1, 
1516, 32, MIL, TOR, 1, 
1516, 33, MIL, BRK, -1, 
1516, 33, MEM, GSW, 1, 
1516, 33, OKC, HOU, 1, 
1516, 33, PHO, LAC, 1, 
1516, 33, POR, MIN, -1, 
1516, 33, SAS, NYK, -1, 
1516, 33, CLE, PHI, -1, 
1516, 34, CHI, CHO, 1, 
1516, 34, TOR, DAL, -1, 
1516, 34, IND, DET, -1, 
1516, 34, DEN, LAL, -1, 
1516, 34, ATL, MIA, -1, 
1516, 34, ORL, NOP, -1, 
1516, 34, MEM, SAC, -1, 
1516, 35, BRK, ATL, 1, 
1516, 35, NYK, CLE, 1, 
1516, 35, LAC, GSW, 1, 
1516, 35, ORL, HOU, 1, 
1516, 35, BOS, IND, 1, 
1516, 35, PHI, MIL, 1, 
1516, 35, TOR, OKC, -1, 
1516, 35, SAC, PHO, 1, 
1516, 35, POR, UTA, -1, 
1516, 35, SAS, WAS, 1, 
1516, 36, OKC, CHI, 1, 
1516, 36, CHO, DAL, -1, 
1516, 36, UTA, DEN, -1, 
1516, 36, MIA, MIN, -1, 
1516, 36, MEM, POR, 1, 
1516, 37, WAS, BOS, 1, 
1516, 37, LAL, BRK, -1, 
1516, 37, PHI, CLE, 1, 
1516, 37, DEN, GSW, 1, 
1516, 37, MIA, IND, 1, 
1516, 37, ATL, NOP, -1, 
1516, 37, MIL, NYK, -1, 
1516, 37, TOR, ORL, 1, 
1516, 37, DET, PHO, -1, 
1516, 37, HOU, SAC, -1, 
1516, 38, WAS, ATL, 1, 
1516, 38, MIN, CHI, -1, 
1516, 38, NOP, DAL, 1, 
1516, 38, HOU, LAC, -1, 
1516, 38, BRK, MIL, 1, 
1516, 38, ORL, PHI, -1, 
1516, 38, GSW, SAC, -1, 
1516, 38, CHO, SAS, 1, 
1516, 38, MEM, UTA, 1, 
1516, 39, IND, CLE, 1, 
1516, 39, TOR, MIA, 1, 
1516, 39, LAL, NYK, 1, 
1516, 39, PHO, OKC, 1, 
1516, 39, DET, POR, -1, 
1516, 40, MIN, ATL, -1, 
1516, 40, POR, DEN, 1, 
1516, 40, DET, GSW, 1, 
1516, 40, ORL, IND, 1, 
1516, 40, MEM, LAC, 1, 
1516, 40, CHI, PHI, -1, 
1516, 40, SAS, SAC, -1, 
1516, 41, UTA, CLE, 1, 
1516, 41, LAL, MIA, 1, 
1516, 41, BOS, MIL, -1, 
1516, 41, CHO, MIN, -1, 
1516, 41, DAL, NOP, 1, 
1516, 41, NYK, TOR, -1, 
1516, 41, OKC, WAS, -1, 
1516, 42, NOP, ATL, 1, 
1516, 42, IND, BOS, -1, 
1516, 42, NYK, CHO, 1, 
1516, 42, LAC, DAL, 1, 
1516, 42, MIL, DEN, 1, 
1516, 42, BRK, HOU, -1, 
1516, 42, GSW, MEM, -1, 
1516, 42, LAL, ORL, 1, 
1516, 42, TOR, PHI, -1, 
1516, 42, SAS, POR, -1, 
1516, 42, DET, SAC, 1, 
1516, 43, UTA, MIA, 1, 
1516, 43, GSW, MIN, -1, 
1516, 43, LAC, PHO, 1, 
1516, 44, ATL, BOS, 1, 
1516, 44, CHO, CHI, 1, 
1516, 44, LAL, DAL, 1, 
1516, 44, HOU, DEN, 1, 
1516, 44, MIN, IND, 1, 
1516, 44, POR, MEM, 1, 
1516, 44, CLE, NYK, -1, 
1516, 44, PHI, OKC, 1, 
1516, 44, UTA, ORL, 1, 
1516, 44, BRK, SAC, 1, 
1516, 44, NOP, TOR, 1, 
1516, 45, BRK, GSW, 1, 
1516, 45, DAL, HOU, -1, 
1516, 45, DET, LAC, 1, 
1516, 45, CLE, MIL, 1, 
1516, 45, DEN, PHO, 1, 
1516, 45, PHI, SAS, 1, 
1516, 45, ORL, WAS, 1, 
1516, 46, UTA, ATL, -1, 
1516, 46, POR, CHO, 1, 
1516, 46, DET, LAL, 1, 
1516, 46, MEM, MIN, -1, 
1516, 46, NOP, NYK, 1, 
1516, 46, BOS, OKC, -1, 
1516, 46, TOR, SAC, 1, 
1516, 47, IND, CHI, 1, 
1516, 47, BOS, HOU, -1, 
1516, 47, OKC, MEM, 1, 
1516, 47, DAL, PHI, -1, 
1516, 47, LAL, PHO, 1, 
1516, 47, POR, SAS, 1, 
1516, 48, ATL, BRK, 1, 
1516, 48, CLE, DET, 1, 
1516, 48, TOR, GSW, 1, 
1516, 48, MIN, MIA, -1, 
1516, 48, DEN, NOP, -1, 
1516, 48, CHO, NYK, 1, 
1516, 48, MIL, WAS, 1, 
1516, 49, SAC, ATL, 1, 
1516, 49, DAL, BOS, -1, 
1516, 49, BRK, CHO, 1, 
1516, 49, POR, HOU, 1, 
1516, 49, NOP, OKC, 1, 
1516, 49, MIN, ORL, 1, 
1516, 49, IND, PHI, -1, 
1516, 49, CHI, PHO, -1, 
1516, 49, DEN, SAS, 1, 
1516, 49, TOR, UTA, 1, 
1516, 50, MIL, CLE, 1, 
1516, 50, GSW, LAC, -1, 
1516, 50, SAC, MIA, 1, 
1516, 51, BRK, BOS, 1, 
1516, 51, PHI, CHO, 1, 
1516, 51, UTA, DAL, 1, 
1516, 51, PHO, DEN, -1, 
1516, 51, CHI, GSW, 1, 
1516, 51, TOR, LAL, -1, 
1516, 51, HOU, MEM, 1, 
1516, 51, DET, MIN, -1, 
1516, 51, SAS, NOP, 1, 
1516, 51, NYK, OKC, -1, 
1516, 51, LAC, POR, 1, 
1516, 52, ATL, CLE, 1, 
1516, 52, WAS, DET, -1, 
1516, 52, NYK, HOU, -1, 
1516, 52, MIL, IND, 1, 
1516, 52, PHI, MIA, 1, 
1516, 52, SAC, ORL, -1, 
1516, 52, MEM, SAS, 1, 
1516, 53, BOS, BRK, 1, 
1516, 53, GSW, DEN, -1, 
1516, 53, TOR, LAC, -1, 
1516, 53, POR, LAL, -1, 
1516, 53, PHO, NOP, 1, 
1516, 53, DAL, OKC, 1, 
1516, 54, SAC, CHO, 1, 
1516, 54, ORL, CLE, 1, 
1516, 54, NYK, MIA, 1, 
1516, 54, DET, MIL, 1, 
1516, 54, PHI, MIN, 1, 
1516, 54, PHO, SAS, 1, 
1516, 54, OKC, UTA, -1, 
1516, 55, BOS, ATL, 1, 
1516, 55, LAC, DEN, -1, 
1516, 55, LAL, GSW, 1, 
1516, 55, DAL, MEM, 1, 
1516, 55, CHI, POR, -1, 
1516, 55, IND, WAS, -1, 
1516, 56, PHI, BOS, 1, 
1516, 56, WAS, CHO, 1, 
1516, 56, MIA, DET, 1, 
1516, 56, MEM, HOU, -1, 
1516, 56, UTA, LAC, -1, 
1516, 56, SAC, MIL, -1, 
1516, 56, ATL, MIN, 1, 
1516, 56, BRK, OKC, 1, 
1516, 56, NYK, ORL, 1, 
1516, 56, NOP, PHO, -1, 
1516, 56, DAL, SAS, 1, 
1516, 56, CLE, TOR, 1, 
1516, 58, WAS, BOS, 1, 
1516, 58, CLE, CHO, -1, 
1516, 58, SAS, DEN, -1, 
1516, 58, PHI, HOU, 1, 
1516, 58, CHI, IND, 1, 
1516, 58, NOP, LAC, 1, 
1516, 58, ATL, MEM, -1, 
1516, 58, MIA, NYK, -1, 
1516, 58, DET, OKC, 1, 
1516, 58, MIL, ORL, 1, 
1516, 58, GSW, PHO, -1, 
1516, 58, MIN, SAC, -1, 
1516, 59, BRK, CLE, 1, 
1516, 59, DEN, DAL, 1, 
1516, 59, SAC, GSW, 1, 
1516, 59, LAL, POR, 1, 
1516, 59, ATL, SAS, 1, 
1516, 59, NOP, UTA, 1, 
1516, 59, TOR, WAS, -1, 
1516, 60, DET, BRK, 1, 
1516, 60, MIL, CHO, 1, 
1516, 60, MIN, LAC, 1, 
1516, 60, IND, LAL, -1, 
1516, 60, PHI, MEM, 1, 
1516, 60, HOU, NYK, -1, 
1516, 60, BOS, ORL, 1, 
1516, 60, PHO, TOR, -1, 
1516, 61, OKC, ATL, 1, 
1516, 61, SAS, CHI, 1, 
1516, 61, HOU, DET, 1, 
1516, 61, POR, LAC, 1, 
1516, 61, BOS, MIA, -1, 
1516, 61, DEN, MIL, 1, 
1516, 61, DAL, SAC, 1, 
1516, 61, GSW, UTA, -1, 
1516, 62, PHO, BRK, 1, 
1516, 62, WAS, CLE, -1, 
1516, 62, ORL, MIN, -1, 
1516, 62, MEM, NOP, -1, 
1516, 62, LAL, PHI, 1, 
1516, 62, DAL, POR, -1, 
1516, 63, TOR, ATL, -1, 
1516, 63, DEN, CHI, 1, 
1516, 63, GSW, CHO, -1, 
1516, 63, PHO, DET, 1, 
1516, 63, NOP, HOU, 1, 
1516, 63, IND, LAC, -1, 
1516, 63, PHI, NYK, 1, 
1516, 63, MIL, SAS, 1, 
1516, 63, LAL, WAS, -1, 
1516, 64, SAS, MEM, -1, 
1516, 64, OKC, MIA, 1, 
1516, 64, IND, POR, 1, 
1516, 64, BOS, SAC, -1, 
1516, 64, DEN, TOR, -1, 
1516, 64, ORL, UTA, -1, 
1516, 65, LAL, ATL, 1, 
1516, 65, HOU, DAL, -1, 
1516, 65, MIL, DET, 1, 
1516, 65, CLE, NOP, 1, 
1516, 65, BRK, NYK, 1, 
1516, 65, PHO, WAS, 1, 
1516, 66, CHO, CHI, -1, 
1516, 66, SAC, HOU, 1, 
1516, 66, ORL, LAC, 1, 
1516, 66, CLE, MIA, 1, 
1516, 66, NYK, MIL, 1, 
1516, 66, POR, MIN, -1, 
1516, 66, DEN, PHI, -1, 
1516, 66, BOS, SAS, 1, 
1516, 66, GSW, TOR, -1, 
1516, 66, IND, UTA, 1, 
1516, 67, GSW, BRK, -1, 
1516, 67, LAL, DET, 1, 
1516, 67, PHO, MEM, 1, 
1516, 67, SAC, OKC, 1, 
1516, 67, DAL, WAS, -1, 
1516, 68, PHO, CHI, -1, 
1516, 68, DET, CHO, 1, 
1516, 68, WAS, MIA, -1, 
1516, 68, POR, MIL, 1, 
1516, 68, LAC, MIN, -1, 
1516, 68, BOS, NOP, -1, 
1516, 68, DAL, NYK, -1, 
1516, 68, SAS, PHI, -1, 
1516, 68, LAL, TOR, 1, 
1516, 69, HOU, BRK, 1, 
1516, 69, POR, CLE, 1, 
1516, 69, ORL, DEN, -1, 
1516, 69, GSW, IND, -1, 
1516, 69, OKC, MEM, -1, 
1516, 69, UTA, SAC, 1, 
1516, 70, CHI, BOS, 1, 
1516, 70, MIA, CHO, 1, 
1516, 70, ATL, DAL, -1, 
1516, 70, MEM, DET, -1, 
1516, 70, LAC, MIL, -1, 
1516, 70, LAL, MIN, 1, 
1516, 70, ORL, PHO, 1, 
1516, 70, SAS, TOR, 1, 
1516, 70, NYK, UTA, 1, 
1516, 70, HOU, WAS, -1, 
1516, 71, PHI, BRK, 1, 
1516, 71, LAC, CHI, 1, 
1516, 71, ATL, OKC, 1, 
1516, 71, NYK, SAC, 1, 
1516, 72, GSW, BOS, -1, 
1516, 72, MIN, DEN, 1, 
1516, 72, MIA, IND, 1, 
1516, 72, CHO, MEM, -1, 
1516, 72, WAS, NOP, 1, 
1516, 72, CLE, ORL, -1, 
1516, 72, DET, PHI, -1, 
1516, 72, POR, PHO, -1, 
1516, 72, LAL, SAS, 1, 
1516, 72, MIL, TOR, 1, 
1516, 72, OKC, UTA, -1, 
1516, 73, SAS, ATL, -1, 
1516, 73, LAC, BRK, -1, 
1516, 73, NOP, CHI, 1, 
1516, 73, BOS, CHO, -1, 
1516, 73, WAS, DAL, -1, 
1516, 73, IND, DET, 1, 
1516, 73, LAL, HOU, 1, 
1516, 73, GSW, MIL, 1, 
1516, 73, NYK, POR, -1, 
1516, 74, MEM, MIA, 1, 
1516, 74, UTA, OKC, 1, 
1516, 74, MIN, PHO, 1, 
1516, 74, PHI, TOR, 1, 
1516, 75, MIA, ATL, -1, 
1516, 75, ORL, BRK, -1, 
1516, 75, PHI, CHI, 1, 
1516, 75, PHO, DAL, 1, 
1516, 75, HOU, DEN, 1, 
1516, 75, LAC, DET, -1, 
1516, 75, TOR, IND, 1, 
1516, 75, WAS, MEM, 1, 
1516, 75, NOP, POR, 1, 
1516, 75, UTA, SAS, 1, 
1516, 76, CLE, BOS, -1, 
1516, 76, MIL, LAL, 1, 
1516, 76, DEN, MIN, -1, 
1516, 76, HOU, SAC, 1, 
1516, 77, PHI, ATL, 1, 
1516, 77, MIA, BRK, -1, 
1516, 77, MEM, CHI, 1, 
1516, 77, BOS, DET, 1, 
1516, 77, PHO, GSW, 1, 
1516, 77, DAL, IND, 1, 
1516, 77, MIL, LAC, 1, 
1516, 77, MIN, NYK, 1, 
1516, 77, POR, OKC, 1, 
1516, 77, CHO, ORL, 1, 
1516, 77, WAS, SAS, 1, 
1516, 77, NOP, UTA, -1, 
1516, 78, TOR, CHO, 1, 
1516, 78, OKC, CLE, 1, 
1516, 78, HOU, LAL, -1, 
1516, 79, ATL, BOS, -1, 
1516, 79, DET, CHI, -1, 
1516, 79, MEM, DAL, 1, 
1516, 79, MIL, GSW, 1, 
1516, 79, BRK, IND, 1, 
1516, 79, TOR, MIA, -1, 
1516, 79, SAC, MIN, 1, 
1516, 79, POR, ORL, 1, 
1516, 79, NYK, PHI, -1, 
1516, 79, NOP, PHO, 1, 
1516, 79, LAC, SAS, 1, 
1516, 79, DEN, UTA, 1, 
1516, 80, LAC, HOU, 1, 
1516, 80, IND, MEM, 1, 
1516, 80, CHI, NYK, 1, 
1516, 80, LAL, OKC, 1, 
1516, 80, CHO, WAS, 1, 
1516, 81, MIN, BRK, -1, 
1516, 81, PHI, CLE, 1, 
1516, 81, NOP, DEN, -1, 
1516, 81, POR, MIA, 1, 
1516, 81, ATL, ORL, -1, 
1516, 81, MIL, PHO, -1, 
1516, 81, SAC, TOR, -1, 
1516, 82, POR, ATL, 1, 
1516, 82, MIN, BOS, 1, 
1516, 82, BRK, CHI, -1, 
1516, 82, CHO, HOU, 1, 
1516, 82, OKC, LAC, -1, 
1516, 82, ORL, NYK, -1, 
1516, 82, IND, SAS, 1, 
1516, 82, PHO, UTA, 1, 
1516, 82, SAC, WAS, 1, 
1516, 83, LAL, DEN, -1, 
1516, 83, DET, MIA, -1, 
1516, 83, MEM, PHI, -1, 
1516, 83, DAL, TOR, 1, 
1516, 84, DET, ATL, 1, 
1516, 84, DAL, BRK, -1, 
1516, 84, BOS, CHO, -1, 
1516, 84, NYK, CLE, 1, 
1516, 84, UTA, GSW, 1, 
1516, 84, SAC, IND, -1, 
1516, 84, OKC, LAL, -1, 
1516, 84, PHI, MIL, 1, 
1516, 84, SAS, MIN, -1, 
1516, 84, POR, NOP, 1, 
1516, 84, HOU, ORL, 1, 
1516, 84, DEN, PHO, -1, 
1516, 84, MEM, WAS, 1, 
1516, 86, CLE, GSW, 1, 
1516, 86, SAS, HOU, 1, 
1516, 86, LAC, LAL, -1, 
1516, 86, NOP, MIA, 1, 
1516, 86, CHI, OKC, -1, 
1516, 87, NYK, ATL, 1, 
1516, 87, WAS, BRK, -1, 
1516, 87, MEM, CHO, 1, 
1516, 87, CHI, DAL, 1, 
1516, 87, BOS, DET, -1, 
1516, 87, TOR, MIL, -1, 
1516, 87, IND, MIN, -1, 
1516, 87, HOU, NOP, 1, 
1516, 87, MIA, ORL, -1, 
1516, 87, PHI, PHO, -1, 
1516, 87, CLE, POR, 1, 
1516, 87, DEN, SAS, 1, 
1516, 87, LAC, UTA, -1, 
1516, 88, NYK, BOS, 1, 
1516, 88, LAL, MEM, 1, 
1516, 88, DEN, OKC, 1, 
1516, 88, POR, SAC, -1, 
1516, 89, TOR, CHI, 1, 
1516, 89, LAL, CHO, 1, 
1516, 89, MIL, DAL, 1, 
1516, 89, SAC, GSW, 1, 
1516, 89, ATL, IND, 1, 
1516, 89, BRK, MIA, -1, 
1516, 89, NOP, ORL, 1, 
1516, 89, CLE, PHO, -1, 
1516, 89, MIN, SAS, 1, 
1516, 89, PHI, UTA, 1, 
1516, 89, LAC, WAS, -1, 
1516, 90, CLE, DEN, -1, 
1516, 90, ATL, HOU, -1, 
1516, 90, MIA, MEM, 1, 
1516, 90, DET, NYK, 1, 
1516, 90, MIL, OKC, 1, 
1516, 91, LAL, BOS, -1, 
1516, 91, IND, CHI, 1, 
1516, 91, LAC, CHO, -1, 
1516, 91, GSW, DAL, 1, 
1516, 91, UTA, MIN, 1, 
1516, 91, BRK, ORL, 1, 
1516, 91, DEN, POR, 1, 
1516, 91, PHI, SAC, -1, 
1516, 91, PHO, SAS, 1, 
1516, 91, WAS, TOR, 1, 
1516, 92, MIN, DET, 1, 
1516, 92, GSW, HOU, -1, 
1516, 92, MIL, IND, -1, 
1516, 92, LAC, NOP, -1, 
1516, 92, PHO, OKC, 1, 
1516, 92, POR, UTA, 1, 
1516, 93, NYK, CHI, 1, 
1516, 93, PHI, LAL, 1, 
1516, 93, DAL, MIA, 1, 
1516, 93, CHO, TOR, 1, 
1516, 93, ORL, WAS, 1, 
1516, 94, BRK, BOS, -1, 
1516, 94, OKC, CHO, -1, 
1516, 94, ORL, CLE, 1, 
1516, 94, NOP, DAL, -1, 
1516, 94, DEN, GSW, 1, 
1516, 94, DET, IND, 1, 
1516, 94, PHI, LAC, 1, 
1516, 94, MIL, MIN, -1, 
1516, 94, PHO, SAC, 1, 
1516, 94, HOU, SAS, 1, 
1516, 94, MEM, UTA, 1, 
1516, 95, POR, DEN, -1, 
1516, 95, PHO, LAL, 1, 
1516, 95, ATL, NYK, 1, 
1516, 95, CHI, TOR, -1, 
1516, 95, MIA, WAS, -1, 
1516, 96, BOS, BRK, -1, 
1516, 96, TOR, CLE, 1, 
